name,value,year,lastValue,category
FM Radio,97058824,2018.2,94117647,Music & Audio
FM Radio,100000000,2018.3,97058824,Music & Audio
FM Radio,100000000,2018.4,100000000,Music & Audio
FM Radio,100000000,2018.5,100000000,Music & Audio
FM Radio,100000000,2018.6,100000000,Music & Audio
FM Radio,100000000,2018.7,100000000,Music & Audio
FM Radio,100000000,2018.8,100000000,Music & Audio
FM Radio,100000000,2018.9,100000000,Music & Audio
FM Radio,100000000,2019.0,100000000,Music & Audio
FM Radio,100000000,2019.1,100000000,Music & Audio
FM Radio,100000000,2019.2,100000000,Music & Audio
FM Radio,100000000,2019.3,100000000,Music & Audio
FM Radio,100000000,2019.4,100000000,Music & Audio
FM Radio,100000000,2019.5,100000000,Music & Audio
FM Radio,100000000,2019.6,100000000,Music & Audio
FM Radio,100000000,2019.7,100000000,Music & Audio
FM Radio,100000000,2019.8,100000000,Music & Audio
FM Radio,100000000,2019.9,100000000,Music & Audio
FM Radio,100000000,2020.0,100000000,Music & Audio
FM Radio,100000000,2020.1,100000000,Music & Audio
FM Radio,100000000,2020.2,100000000,Music & Audio
FM Radio,100000000,2020.3,100000000,Music & Audio
Tinder,1000000,2013.9,0,Lifestyle
Tinder,3000000,2014.0,1000000,Lifestyle
Tinder,5000000,2014.1,3000000,Lifestyle
Tinder,5000000,2014.2,5000000,Lifestyle
Tinder,7500000,2014.3,5000000,Lifestyle
Tinder,10000000,2014.4,7500000,Lifestyle
Tinder,10000000,2014.5,10000000,Lifestyle
Tinder,12666667,2014.6,10000000,Lifestyle
Tinder,15333333,2014.7,12666667,Lifestyle
Tinder,18000000,2014.8,15333333,Lifestyle
Tinder,20666667,2014.9,18000000,Lifestyle
Tinder,23333333,2015.0,20666667,Lifestyle
Tinder,26000000,2015.1,23333333,Lifestyle
Tinder,28666667,2015.2,26000000,Lifestyle
Tinder,31333333,2015.3,28666667,Lifestyle
Tinder,34000000,2015.4,31333333,Lifestyle
Tinder,36666667,2015.5,34000000,Lifestyle
Tinder,39333333,2015.6,36666667,Lifestyle
Tinder,42000000,2015.7,39333333,Lifestyle
Tinder,44666667,2015.8,42000000,Lifestyle
Tinder,47333333,2015.9,44666667,Lifestyle
Tinder,50000000,2016.0,47333333,Lifestyle
Tinder,53333333,2016.1,50000000,Lifestyle
Tinder,56666667,2016.2,53333333,Lifestyle
Tinder,60000000,2016.3,56666667,Lifestyle
Tinder,63333333,2016.4,60000000,Lifestyle
Tinder,66666667,2016.5,63333333,Lifestyle
Tinder,70000000,2016.6,66666667,Lifestyle
Tinder,73333333,2016.7,70000000,Lifestyle
Tinder,76666667,2016.8,73333333,Lifestyle
Tinder,80000000,2016.9,76666667,Lifestyle
Tinder,83333333,2017.0,80000000,Lifestyle
Tinder,86666667,2017.1,83333333,Lifestyle
Tinder,90000000,2017.2,86666667,Lifestyle
Tinder,93333333,2017.3,90000000,Lifestyle
Tinder,96666667,2017.4,93333333,Lifestyle
Tinder,100000000,2017.5,96666667,Lifestyle
Tinder,100000000,2017.6,100000000,Lifestyle
Tinder,100000000,2017.7,100000000,Lifestyle
Tinder,100000000,2017.8,100000000,Lifestyle
Tinder,100000000,2017.9,100000000,Lifestyle
Tinder,100000000,2018.0,100000000,Lifestyle
Tinder,100000000,2018.1,100000000,Lifestyle
Tinder,100000000,2018.2,100000000,Lifestyle
Tinder,100000000,2018.3,100000000,Lifestyle
Tinder,100000000,2018.4,100000000,Lifestyle
Tinder,100000000,2018.5,100000000,Lifestyle
Tinder,100000000,2018.6,100000000,Lifestyle
Tinder,100000000,2018.7,100000000,Lifestyle
Tinder,100000000,2018.8,100000000,Lifestyle
Tinder,100000000,2018.9,100000000,Lifestyle
Tinder,100000000,2019.0,100000000,Lifestyle
Tinder,100000000,2019.1,100000000,Lifestyle
Tinder,100000000,2019.2,100000000,Lifestyle
Tinder,100000000,2019.3,100000000,Lifestyle
Tinder,100000000,2019.4,100000000,Lifestyle
Tinder,100000000,2019.5,100000000,Lifestyle
Tinder,100000000,2019.6,100000000,Lifestyle
Tinder,100000000,2019.7,100000000,Lifestyle
Tinder,100000000,2019.8,100000000,Lifestyle
Tinder,100000000,2019.9,100000000,Lifestyle
Tinder,100000000,2020.0,100000000,Lifestyle
Tinder,100000000,2020.1,100000000,Lifestyle
Tinder,100000000,2020.2,100000000,Lifestyle
Tinder,100000000,2020.3,100000000,Lifestyle
VK — live chatting & free calls,1000000,2012.2,0,Social
VK — live chatting & free calls,1571429,2012.3,1000000,Social
VK — live chatting & free calls,2142857,2012.4,1571429,Social
VK — live chatting & free calls,2714286,2012.5,2142857,Social
VK — live chatting & free calls,3285714,2012.6,2714286,Social
VK — live chatting & free calls,3857143,2012.7,3285714,Social
VK — live chatting & free calls,4428571,2012.8,3857143,Social
VK — live chatting & free calls,5000000,2012.9,4428571,Social
VK — live chatting & free calls,6666667,2013.0,5000000,Social
VK — live chatting & free calls,8333333,2013.1,6666667,Social
VK — live chatting & free calls,10000000,2013.2,8333333,Social
VK — live chatting & free calls,10000000,2013.3,10000000,Social
VK — live chatting & free calls,12500000,2013.4,10000000,Social
VK — live chatting & free calls,15000000,2013.5,12500000,Social
VK — live chatting & free calls,17500000,2013.6,15000000,Social
VK — live chatting & free calls,20000000,2013.7,17500000,Social
VK — live chatting & free calls,22500000,2013.8,20000000,Social
VK — live chatting & free calls,25000000,2013.9,22500000,Social
VK — live chatting & free calls,27500000,2014.0,25000000,Social
VK — live chatting & free calls,30000000,2014.1,27500000,Social
VK — live chatting & free calls,32500000,2014.2,30000000,Social
VK — live chatting & free calls,35000000,2014.3,32500000,Social
VK — live chatting & free calls,37500000,2014.4,35000000,Social
VK — live chatting & free calls,40000000,2014.5,37500000,Social
VK — live chatting & free calls,42500000,2014.6,40000000,Social
VK — live chatting & free calls,45000000,2014.7,42500000,Social
VK — live chatting & free calls,47500000,2014.8,45000000,Social
VK — live chatting & free calls,50000000,2014.9,47500000,Social
VK — live chatting & free calls,54166667,2015.0,50000000,Social
VK — live chatting & free calls,58333333,2015.1,54166667,Social
VK — live chatting & free calls,62500000,2015.2,58333333,Social
VK — live chatting & free calls,66666667,2015.3,62500000,Social
VK — live chatting & free calls,70833333,2015.4,66666667,Social
VK — live chatting & free calls,75000000,2015.5,70833333,Social
VK — live chatting & free calls,79166667,2015.6,75000000,Social
VK — live chatting & free calls,83333333,2015.7,79166667,Social
VK — live chatting & free calls,87500000,2015.8,83333333,Social
VK — live chatting & free calls,91666667,2015.9,87500000,Social
VK — live chatting & free calls,95833333,2016.0,91666667,Social
VK — live chatting & free calls,100000000,2016.1,95833333,Social
VK — live chatting & free calls,100000000,2016.2,100000000,Social
VK — live chatting & free calls,100000000,2016.3,100000000,Social
VK — live chatting & free calls,100000000,2016.4,100000000,Social
VK — live chatting & free calls,100000000,2016.5,100000000,Social
VK — live chatting & free calls,100000000,2016.6,100000000,Social
VK — live chatting & free calls,100000000,2016.7,100000000,Social
VK — live chatting & free calls,100000000,2016.8,100000000,Social
VK — live chatting & free calls,100000000,2016.9,100000000,Social
VK — live chatting & free calls,100000000,2017.0,100000000,Social
VK — live chatting & free calls,100000000,2017.1,100000000,Social
VK — live chatting & free calls,100000000,2017.2,100000000,Social
VK — live chatting & free calls,100000000,2017.3,100000000,Social
VK — live chatting & free calls,100000000,2017.4,100000000,Social
VK — live chatting & free calls,100000000,2017.5,100000000,Social
VK — live chatting & free calls,100000000,2017.6,100000000,Social
VK — live chatting & free calls,100000000,2017.7,100000000,Social
VK — live chatting & free calls,100000000,2017.8,100000000,Social
VK — live chatting & free calls,100000000,2017.9,100000000,Social
VK — live chatting & free calls,100000000,2018.0,100000000,Social
VK — live chatting & free calls,100000000,2018.1,100000000,Social
VK — live chatting & free calls,100000000,2018.2,100000000,Social
VK — live chatting & free calls,100000000,2018.3,100000000,Social
VK — live chatting & free calls,100000000,2018.4,100000000,Social
VK — live chatting & free calls,100000000,2018.5,100000000,Social
VK — live chatting & free calls,100000000,2018.6,100000000,Social
VK — live chatting & free calls,100000000,2018.7,100000000,Social
VK — live chatting & free calls,100000000,2018.8,100000000,Social
VK — live chatting & free calls,100000000,2018.9,100000000,Social
VK — live chatting & free calls,100000000,2019.0,100000000,Social
VK — live chatting & free calls,100000000,2019.1,100000000,Social
VK — live chatting & free calls,100000000,2019.2,100000000,Social
VK — live chatting & free calls,100000000,2019.3,100000000,Social
VK — live chatting & free calls,100000000,2019.4,100000000,Social
VK — live chatting & free calls,100000000,2019.5,100000000,Social
VK — live chatting & free calls,100000000,2019.6,100000000,Social
VK — live chatting & free calls,100000000,2019.7,100000000,Social
VK — live chatting & free calls,100000000,2019.8,100000000,Social
VK — live chatting & free calls,100000000,2019.9,100000000,Social
VK — live chatting & free calls,100000000,2020.0,100000000,Social
VK — live chatting & free calls,100000000,2020.1,100000000,Social
VK — live chatting & free calls,100000000,2020.2,100000000,Social
VK — live chatting & free calls,100000000,2020.3,100000000,Social
Color Bump 3D,500000,2019.1,0,Game Arcade
Color Bump 3D,10000000,2019.2,500000,Game Arcade
Color Bump 3D,75000000,2019.3,10000000,Game Arcade
Color Bump 3D,100000000,2019.4,75000000,Game Arcade
Color Bump 3D,100000000,2019.5,100000000,Game Arcade
Color Bump 3D,100000000,2019.6,100000000,Game Arcade
Color Bump 3D,100000000,2019.7,100000000,Game Arcade
Color Bump 3D,100000000,2019.8,100000000,Game Arcade
Color Bump 3D,100000000,2019.9,100000000,Game Arcade
Color Bump 3D,100000000,2020.0,100000000,Game Arcade
Color Bump 3D,100000000,2020.1,100000000,Game Arcade
Color Bump 3D,100000000,2020.2,100000000,Game Arcade
Color Bump 3D,100000000,2020.3,100000000,Game Arcade
Smart Connect,5000000,2012.2,0,Tools
Smart Connect,7500000,2012.3,5000000,Tools
Smart Connect,10000000,2012.4,7500000,Tools
Smart Connect,10000000,2012.5,10000000,Tools
Smart Connect,12666667,2012.6,10000000,Tools
Smart Connect,15333333,2012.7,12666667,Tools
Smart Connect,18000000,2012.8,15333333,Tools
Smart Connect,20666667,2012.9,18000000,Tools
Smart Connect,23333333,2013.0,20666667,Tools
Smart Connect,26000000,2013.1,23333333,Tools
Smart Connect,28666667,2013.2,26000000,Tools
Smart Connect,31333333,2013.3,28666667,Tools
Smart Connect,34000000,2013.4,31333333,Tools
Smart Connect,36666667,2013.5,34000000,Tools
Smart Connect,39333333,2013.6,36666667,Tools
Smart Connect,42000000,2013.7,39333333,Tools
Smart Connect,44666667,2013.8,42000000,Tools
Smart Connect,47333333,2013.9,44666667,Tools
Smart Connect,50000000,2014.0,47333333,Tools
Smart Connect,50000000,2014.1,50000000,Tools
Smart Connect,53846154,2014.2,50000000,Tools
Smart Connect,57692308,2014.3,53846154,Tools
Smart Connect,61538462,2014.4,57692308,Tools
Smart Connect,65384615,2014.5,61538462,Tools
Smart Connect,69230769,2014.6,65384615,Tools
Smart Connect,73076923,2014.7,69230769,Tools
Smart Connect,76923077,2014.8,73076923,Tools
Smart Connect,80769231,2014.9,76923077,Tools
Smart Connect,84615385,2015.0,80769231,Tools
Smart Connect,88461538,2015.1,84615385,Tools
Smart Connect,92307692,2015.2,88461538,Tools
Smart Connect,96153846,2015.3,92307692,Tools
Smart Connect,100000000,2015.4,96153846,Tools
Smart Connect,100000000,2015.5,100000000,Tools
Smart Connect,100000000,2015.6,100000000,Tools
Smart Connect,100000000,2015.7,100000000,Tools
Smart Connect,100000000,2015.8,100000000,Tools
Smart Connect,100000000,2015.9,100000000,Tools
Smart Connect,100000000,2016.0,100000000,Tools
Smart Connect,100000000,2016.1,100000000,Tools
Smart Connect,100000000,2016.2,100000000,Tools
Smart Connect,100000000,2016.3,100000000,Tools
Smart Connect,100000000,2016.4,100000000,Tools
Smart Connect,100000000,2016.5,100000000,Tools
Smart Connect,100000000,2016.6,100000000,Tools
Smart Connect,100000000,2016.7,100000000,Tools
Smart Connect,100000000,2016.8,100000000,Tools
Smart Connect,100000000,2016.9,100000000,Tools
Smart Connect,100000000,2017.0,100000000,Tools
Smart Connect,100000000,2017.1,100000000,Tools
Smart Connect,100000000,2017.2,100000000,Tools
Smart Connect,100000000,2017.3,100000000,Tools
Smart Connect,100000000,2017.4,100000000,Tools
Smart Connect,100000000,2017.5,100000000,Tools
Smart Connect,100000000,2017.6,100000000,Tools
Smart Connect,100000000,2017.7,100000000,Tools
Smart Connect,100000000,2017.8,100000000,Tools
Smart Connect,100000000,2017.9,100000000,Tools
Smart Connect,100000000,2018.0,100000000,Tools
Smart Connect,100000000,2018.1,100000000,Tools
Smart Connect,100000000,2018.2,100000000,Tools
Smart Connect,100000000,2018.3,100000000,Tools
Smart Connect,100000000,2018.4,100000000,Tools
Smart Connect,100000000,2018.5,100000000,Tools
Smart Connect,100000000,2018.6,100000000,Tools
Smart Connect,100000000,2018.7,100000000,Tools
Smart Connect,100000000,2018.8,100000000,Tools
Smart Connect,100000000,2018.9,100000000,Tools
Smart Connect,100000000,2019.0,100000000,Tools
Smart Connect,100000000,2019.1,100000000,Tools
Smart Connect,100000000,2019.2,100000000,Tools
Smart Connect,100000000,2019.3,100000000,Tools
Smart Connect,100000000,2019.4,100000000,Tools
Smart Connect,100000000,2019.5,100000000,Tools
Smart Connect,100000000,2019.6,100000000,Tools
Smart Connect,100000000,2019.7,100000000,Tools
Smart Connect,100000000,2019.8,100000000,Tools
Smart Connect,100000000,2019.9,100000000,Tools
Smart Connect,100000000,2020.0,100000000,Tools
Smart Connect,100000000,2020.1,100000000,Tools
Smart Connect,100000000,2020.2,100000000,Tools
Smart Connect,100000000,2020.3,100000000,Tools
"Voot-Colors, MTV, International Shows & Originals",50000,2016.3,0,Entertainment
"Voot-Colors, MTV, International Shows & Originals",500000,2016.4,50000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",3000000,2016.6,500000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",5000000,2016.7,3000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",7500000,2016.8,5000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",10000000,2016.9,7500000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",12666667,2017.0,10000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",15333333,2017.1,12666667,Entertainment
"Voot-Colors, MTV, International Shows & Originals",18000000,2017.2,15333333,Entertainment
"Voot-Colors, MTV, International Shows & Originals",20666667,2017.3,18000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",23333333,2017.4,20666667,Entertainment
"Voot-Colors, MTV, International Shows & Originals",26000000,2017.5,23333333,Entertainment
"Voot-Colors, MTV, International Shows & Originals",28666667,2017.6,26000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",31333333,2017.7,28666667,Entertainment
"Voot-Colors, MTV, International Shows & Originals",34000000,2017.8,31333333,Entertainment
"Voot-Colors, MTV, International Shows & Originals",36666667,2017.9,34000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",39333333,2018.0,36666667,Entertainment
"Voot-Colors, MTV, International Shows & Originals",42000000,2018.1,39333333,Entertainment
"Voot-Colors, MTV, International Shows & Originals",44666667,2018.2,42000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",47333333,2018.3,44666667,Entertainment
"Voot-Colors, MTV, International Shows & Originals",50000000,2018.4,47333333,Entertainment
"Voot-Colors, MTV, International Shows & Originals",50000000,2018.5,50000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",53571429,2018.6,50000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",57142857,2018.7,53571429,Entertainment
"Voot-Colors, MTV, International Shows & Originals",60714286,2018.8,57142857,Entertainment
"Voot-Colors, MTV, International Shows & Originals",64285714,2018.9,60714286,Entertainment
"Voot-Colors, MTV, International Shows & Originals",67857143,2019.0,64285714,Entertainment
"Voot-Colors, MTV, International Shows & Originals",71428571,2019.1,67857143,Entertainment
"Voot-Colors, MTV, International Shows & Originals",75000000,2019.2,71428571,Entertainment
"Voot-Colors, MTV, International Shows & Originals",78571429,2019.3,75000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",82142857,2019.4,78571429,Entertainment
"Voot-Colors, MTV, International Shows & Originals",85714286,2019.5,82142857,Entertainment
"Voot-Colors, MTV, International Shows & Originals",89285714,2019.6,85714286,Entertainment
"Voot-Colors, MTV, International Shows & Originals",92857143,2019.7,89285714,Entertainment
"Voot-Colors, MTV, International Shows & Originals",96428571,2019.8,92857143,Entertainment
"Voot-Colors, MTV, International Shows & Originals",100000000,2019.9,96428571,Entertainment
"Voot-Colors, MTV, International Shows & Originals",100000000,2020.0,100000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",100000000,2020.1,100000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",100000000,2020.2,100000000,Entertainment
"Voot-Colors, MTV, International Shows & Originals",100000000,2020.3,100000000,Entertainment
Ola. Get rides on-demand,10000,2012.9,0,Maps & Navigation
Ola. Get rides on-demand,16667,2013.0,10000,Maps & Navigation
Ola. Get rides on-demand,23333,2013.1,16667,Maps & Navigation
Ola. Get rides on-demand,30000,2013.2,23333,Maps & Navigation
Ola. Get rides on-demand,36667,2013.3,30000,Maps & Navigation
Ola. Get rides on-demand,43333,2013.4,36667,Maps & Navigation
Ola. Get rides on-demand,50000,2013.5,43333,Maps & Navigation
Ola. Get rides on-demand,50000,2013.6,50000,Maps & Navigation
Ola. Get rides on-demand,58333,2013.7,50000,Maps & Navigation
Ola. Get rides on-demand,66667,2013.8,58333,Maps & Navigation
Ola. Get rides on-demand,75000,2013.9,66667,Maps & Navigation
Ola. Get rides on-demand,83333,2014.0,75000,Maps & Navigation
Ola. Get rides on-demand,91667,2014.1,83333,Maps & Navigation
Ola. Get rides on-demand,100000,2014.2,91667,Maps & Navigation
Ola. Get rides on-demand,180000,2014.3,100000,Maps & Navigation
Ola. Get rides on-demand,260000,2014.4,180000,Maps & Navigation
Ola. Get rides on-demand,340000,2014.5,260000,Maps & Navigation
Ola. Get rides on-demand,420000,2014.6,340000,Maps & Navigation
Ola. Get rides on-demand,500000,2014.7,420000,Maps & Navigation
Ola. Get rides on-demand,500000,2014.8,500000,Maps & Navigation
Ola. Get rides on-demand,750000,2014.9,500000,Maps & Navigation
Ola. Get rides on-demand,1000000,2015.0,750000,Maps & Navigation
Ola. Get rides on-demand,3000000,2015.1,1000000,Maps & Navigation
Ola. Get rides on-demand,5000000,2015.2,3000000,Maps & Navigation
Ola. Get rides on-demand,6000000,2015.3,5000000,Maps & Navigation
Ola. Get rides on-demand,7000000,2015.4,6000000,Maps & Navigation
Ola. Get rides on-demand,8000000,2015.5,7000000,Maps & Navigation
Ola. Get rides on-demand,9000000,2015.6,8000000,Maps & Navigation
Ola. Get rides on-demand,10000000,2015.7,9000000,Maps & Navigation
Ola. Get rides on-demand,12000000,2015.8,10000000,Maps & Navigation
Ola. Get rides on-demand,14000000,2015.9,12000000,Maps & Navigation
Ola. Get rides on-demand,16000000,2016.0,14000000,Maps & Navigation
Ola. Get rides on-demand,18000000,2016.1,16000000,Maps & Navigation
Ola. Get rides on-demand,20000000,2016.2,18000000,Maps & Navigation
Ola. Get rides on-demand,22000000,2016.3,20000000,Maps & Navigation
Ola. Get rides on-demand,24000000,2016.4,22000000,Maps & Navigation
Ola. Get rides on-demand,26000000,2016.5,24000000,Maps & Navigation
Ola. Get rides on-demand,28000000,2016.6,26000000,Maps & Navigation
Ola. Get rides on-demand,30000000,2016.7,28000000,Maps & Navigation
Ola. Get rides on-demand,32000000,2016.8,30000000,Maps & Navigation
Ola. Get rides on-demand,34000000,2016.9,32000000,Maps & Navigation
Ola. Get rides on-demand,36000000,2017.0,34000000,Maps & Navigation
Ola. Get rides on-demand,38000000,2017.1,36000000,Maps & Navigation
Ola. Get rides on-demand,40000000,2017.2,38000000,Maps & Navigation
Ola. Get rides on-demand,42000000,2017.3,40000000,Maps & Navigation
Ola. Get rides on-demand,44000000,2017.4,42000000,Maps & Navigation
Ola. Get rides on-demand,46000000,2017.5,44000000,Maps & Navigation
Ola. Get rides on-demand,48000000,2017.6,46000000,Maps & Navigation
Ola. Get rides on-demand,50000000,2017.7,48000000,Maps & Navigation
Ola. Get rides on-demand,50000000,2017.8,50000000,Maps & Navigation
Ola. Get rides on-demand,52500000,2017.9,50000000,Maps & Navigation
Ola. Get rides on-demand,55000000,2018.0,52500000,Maps & Navigation
Ola. Get rides on-demand,57500000,2018.1,55000000,Maps & Navigation
Ola. Get rides on-demand,60000000,2018.2,57500000,Maps & Navigation
Ola. Get rides on-demand,62500000,2018.3,60000000,Maps & Navigation
Ola. Get rides on-demand,65000000,2018.4,62500000,Maps & Navigation
Ola. Get rides on-demand,67500000,2018.5,65000000,Maps & Navigation
Ola. Get rides on-demand,70000000,2018.6,67500000,Maps & Navigation
Ola. Get rides on-demand,72500000,2018.7,70000000,Maps & Navigation
Ola. Get rides on-demand,75000000,2018.8,72500000,Maps & Navigation
Ola. Get rides on-demand,77500000,2018.9,75000000,Maps & Navigation
Ola. Get rides on-demand,80000000,2019.0,77500000,Maps & Navigation
Ola. Get rides on-demand,82500000,2019.1,80000000,Maps & Navigation
Ola. Get rides on-demand,85000000,2019.2,82500000,Maps & Navigation
Ola. Get rides on-demand,87500000,2019.3,85000000,Maps & Navigation
Ola. Get rides on-demand,90000000,2019.4,87500000,Maps & Navigation
Ola. Get rides on-demand,92500000,2019.5,90000000,Maps & Navigation
Ola. Get rides on-demand,95000000,2019.6,92500000,Maps & Navigation
Ola. Get rides on-demand,97500000,2019.7,95000000,Maps & Navigation
Ola. Get rides on-demand,100000000,2019.8,97500000,Maps & Navigation
Ola. Get rides on-demand,100000000,2019.9,100000000,Maps & Navigation
Ola. Get rides on-demand,100000000,2020.0,100000000,Maps & Navigation
Ola. Get rides on-demand,100000000,2020.1,100000000,Maps & Navigation
Ola. Get rides on-demand,100000000,2020.2,100000000,Maps & Navigation
Ola. Get rides on-demand,100000000,2020.3,100000000,Maps & Navigation
AR effect,500000,2014.0,0,Photography
AR effect,1800000,2014.1,500000,Photography
AR effect,2600000,2014.2,1800000,Photography
AR effect,3400000,2014.3,2600000,Photography
AR effect,4200000,2014.4,3400000,Photography
AR effect,5000000,2014.5,4200000,Photography
AR effect,7500000,2014.6,5000000,Photography
AR effect,10000000,2014.7,7500000,Photography
AR effect,10000000,2014.8,10000000,Photography
AR effect,13333333,2014.9,10000000,Photography
AR effect,16666667,2015.0,13333333,Photography
AR effect,20000000,2015.1,16666667,Photography
AR effect,23333333,2015.2,20000000,Photography
AR effect,26666667,2015.3,23333333,Photography
AR effect,30000000,2015.4,26666667,Photography
AR effect,33333333,2015.5,30000000,Photography
AR effect,36666667,2015.6,33333333,Photography
AR effect,40000000,2015.7,36666667,Photography
AR effect,43333333,2015.8,40000000,Photography
AR effect,46666667,2015.9,43333333,Photography
AR effect,50000000,2016.0,46666667,Photography
AR effect,50000000,2016.1,50000000,Photography
AR effect,52173913,2016.2,50000000,Photography
AR effect,54347826,2016.3,52173913,Photography
AR effect,56521739,2016.4,54347826,Photography
AR effect,58695652,2016.5,56521739,Photography
AR effect,60869565,2016.6,58695652,Photography
AR effect,63043478,2016.7,60869565,Photography
AR effect,65217391,2016.8,63043478,Photography
AR effect,67391304,2016.9,65217391,Photography
AR effect,69565217,2017.0,67391304,Photography
AR effect,71739130,2017.1,69565217,Photography
AR effect,73913043,2017.2,71739130,Photography
AR effect,76086957,2017.3,73913043,Photography
AR effect,78260870,2017.4,76086957,Photography
AR effect,80434783,2017.5,78260870,Photography
AR effect,82608696,2017.6,80434783,Photography
AR effect,84782609,2017.7,82608696,Photography
AR effect,86956522,2017.8,84782609,Photography
AR effect,89130435,2017.9,86956522,Photography
AR effect,91304348,2018.0,89130435,Photography
AR effect,93478261,2018.1,91304348,Photography
AR effect,95652174,2018.2,93478261,Photography
AR effect,97826087,2018.3,95652174,Photography
AR effect,100000000,2018.4,97826087,Photography
AR effect,100000000,2018.5,100000000,Photography
AR effect,100000000,2018.6,100000000,Photography
AR effect,100000000,2018.7,100000000,Photography
AR effect,100000000,2018.8,100000000,Photography
AR effect,100000000,2018.9,100000000,Photography
AR effect,100000000,2019.0,100000000,Photography
AR effect,100000000,2019.1,100000000,Photography
AR effect,100000000,2019.2,100000000,Photography
AR effect,100000000,2019.3,100000000,Photography
AR effect,100000000,2019.4,100000000,Photography
AR effect,100000000,2019.5,100000000,Photography
AR effect,100000000,2019.6,100000000,Photography
AR effect,100000000,2019.7,100000000,Photography
AR effect,100000000,2019.8,100000000,Photography
AR effect,100000000,2019.9,100000000,Photography
AR effect,100000000,2020.0,100000000,Photography
AR effect,100000000,2020.1,100000000,Photography
AR effect,100000000,2020.2,100000000,Photography
AR effect,100000000,2020.3,100000000,Photography
Phone,1000000,2016.2,0,Tools
Phone,5454545,2016.4,1000000,Tools
Phone,5909091,2016.5,5454545,Tools
Phone,6363636,2016.6,5909091,Tools
Phone,6818182,2016.7,6363636,Tools
Phone,7272727,2016.8,6818182,Tools
Phone,7727273,2016.9,7272727,Tools
Phone,8181818,2017.0,7727273,Tools
Phone,8636364,2017.1,8181818,Tools
Phone,9090909,2017.2,8636364,Tools
Phone,9545455,2017.3,9090909,Tools
Phone,10000000,2017.4,9545455,Tools
Phone,13076923,2017.5,10000000,Tools
Phone,16153846,2017.6,13076923,Tools
Phone,19230769,2017.7,16153846,Tools
Phone,22307692,2017.8,19230769,Tools
Phone,25384615,2017.9,22307692,Tools
Phone,28461538,2018.0,25384615,Tools
Phone,31538462,2018.1,28461538,Tools
Phone,34615385,2018.2,31538462,Tools
Phone,37692308,2018.3,34615385,Tools
Phone,40769231,2018.4,37692308,Tools
Phone,43846154,2018.5,40769231,Tools
Phone,46923077,2018.6,43846154,Tools
Phone,50000000,2018.7,46923077,Tools
Phone,50000000,2018.8,50000000,Tools
Phone,62500000,2018.9,50000000,Tools
Phone,75000000,2019.0,62500000,Tools
Phone,87500000,2019.1,75000000,Tools
Phone,100000000,2019.2,87500000,Tools
Phone,100000000,2019.3,100000000,Tools
Phone,100000000,2019.4,100000000,Tools
Phone,100000000,2019.5,100000000,Tools
Phone,100000000,2019.6,100000000,Tools
Phone,100000000,2019.7,100000000,Tools
Phone,100000000,2019.8,100000000,Tools
Phone,100000000,2019.9,100000000,Tools
Phone,100000000,2020.0,100000000,Tools
Phone,100000000,2020.1,100000000,Tools
Phone,100000000,2020.2,100000000,Tools
Phone,100000000,2020.3,100000000,Tools
"SonyLIV -TV Shows, Movies & Live Sports Online",50000,2013.2,0,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",233333,2013.3,50000,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",366667,2013.4,233333,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",500000,2013.5,366667,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",500000,2013.6,500000,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",666667,2013.7,500000,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",833333,2013.8,666667,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",1000000,2013.9,833333,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",1307692,2014.0,1000000,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",1615385,2014.1,1307692,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",1923077,2014.2,1615385,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",2230769,2014.3,1923077,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",2538462,2014.4,2230769,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",2846154,2014.5,2538462,Entertainment
"SonyLIV -TV Shows, Movies & Live Sports Online",3153846,2014.6,2846154,Entertainment
